Store,RR State,Store Format,Store Name,City,Timing
279,Bhimavaram,BHEEMAVARAM,"Reliance Super (6096), Old Padmshri Theatre,Padmasri complex,Municipal No. 22-2-86  main road, Bhimavaram pin No. 534201",534201,9.30am-8.30pm,18001031197
280,GNT Road,RAJAHMUNDRY,"Reliance Hypermart Limited(6092)Door No 10, 11, 23 to 31,Town Survey No 85, 95 & 797,Ward  no 3, Block no 3,Guntur Road  Road, Rajamundry Town,East Godavari Dist - 533101",533101,10.30am-9.30pm,18001027280
281,NarendraCentre,TANUKU,"Reliance Hypermart Ltd,H.NO 18-5-21,Main Road,Opp.Telephone Exchange,West Godavari Dist - Tanuku - Andhra Pradesh",534211,10am-9pam,18001029208
282,Patamata,VIJAYAWADA,"RRL Super Patamata; Reliance Retail Limited; Ground Floor No.73-1-10/1,73-1-13;Opp Durga Mahal; MG Road - Vijayawada",520010,10am-9pam,18001032442
283,Porur,CHENNAI,"Reliance Fresh Ltd, No:51/7 Arcot Road, Porur, Chennai-116",600116,10am-9pam,18001027724
284,LloydsRoad,CHENNAI,"Reliance Fresh Ltd, No,87/67,Aavai Shanmugam Salai,Lloyds Road,  Royapettah, Chennai-14.",600014,7am-9pm,18001030637
285,"T nagar,North Usman Road",CHENNAI,"Reliance Fresh Ltd ,No;20/4/1&2 G R Plaza,  North Usman Road, T Nager",600017,10am-9pam,18001029546
286,Natesan Nagar,CHENNAI,"Reliance Fresh Ltd ,N0 1 Kaliamman Koil Street, Virugambakkam,Natesan Nagar Chennai.600092",600092,10am-9pam,18001030848
287,"Eldams Road,Teynampet",CHENNAI,"Reliance Fresh Ltd, Old No 136,New No 80,Eldams Road, Teynampet ,Chennai-600018",600018,10.30am-9.30pm,18001032862
288,Chemiars Road,CHENNAI,"Reliance Fresh Ltd , Old No.19, New No.4, Abhinav Center, Co-Opprative Colony, Off Chamiers Road, Chennai",600018,10.30am-9.30pm,18001027578
289,Cholaimedu,CHENNAI,"Reliance Fresh Ltd , Old No 10/New No.25, Reliance Fresh, Abdullah Street, Cholaimedu, Chennai 600094",600094,10.30am-9.30pm,18001036917
290,"Panchaliamaan,Arunbakkam",CHENNAI,"Reliance Fresh Ltd ,30/45, Panchaliamman Kovil Street ,Arumbakkam, Chennai",600106,10am-9pam,18001036920
291,Valsaravakkam - 2,CHENNAI,"Reliance Fresh Ltd, No 21, Arcot Road, Valasaravakam 2 Kesavarthini, Chennai -600087 Nr Hot Chips",600087,10am-9pam,18001028175
292,Pattabhiram,CHENNAI,"Reliance Fresh Ltd ,216,MTH Road,Thandurai,Pattabiram, Chennai",600072,10am-9pam,18001037429
293,West mambalam,CHENNAI,"Reliance Fresh Ltd ,No-18,Thru Venkadam Street,West Mambalam, Chennai -33",600033,9am-9pm,18001036701
294,Avadi,CHENNAI,"Reliance Fresh Ltd ,No:86,CTH Road, Anna Square,. Avadi, Chennai",600054,8am-9pm,18001029927
295,Ambattur OT,CHENNAI,"Reliance Fresh Ltd ,Old No.225,New No.83,MTH Road,Venkatapuram,Ambatture OT, Chennai,Tamil Nadu.",600053,9am-10pm,18001031097
296,Poonamallee,CHENNAI,"Reliance Fresh Ltd , No.27A,Trunk Road, Poonamallee ,Chennai-600056 Tamil Nadu",600056,10am-9pam,18001033047
297,Maulivakkam,CHENNAI,"5C/211, Kundrathur main road,Moulivakkam, Chennai",600116,10am-9pam,18001033956
298,VaishaliNagar,AJMER,Plot No 241-242 Main Rd Vaishali Nagar Ajmer Rajasthan 305006,305006,10am-9pam,18001035399
299,Beawar Road,AJMER,64/13 Jadwal House  Beawar Road AjmerRajasthan-305901,305901,9.30am-8.30pm,18001027509
300,Kesarganj,AJMER,"67/24, Madan Gopal Road Kaiser Gunj  AjmerRajashthan",305001,7am-9pm,18001032250
301,NasiradabadRoad,AJMER,"Plot No. 17, 18 & 20, Village Thok Maliyan, Near Manuhar Samaroh Sthal, Sat Peepli, Opp. Balaji, Nasirabad Road, Ajmer, Rajasthan",305001,10am-9pam,18001034831
302,Daitya Magri,UDAIPUR,Plot No. 21  Daitya Mangari Fatehpura  Udaipur-313001,313001,10.30am-9.30pm,18001032082
303,TakComplex,UDAIPUR,Plot No. 176A Tak Complex  Fatehpura Main Road  Fatehpura Scheme Udaipur-313001,313001,10am-9pam,18001029324
304,HiranMagari,UDAIPUR,Shri Krishana Complex  Sector-3 Hiran Mangari  Main Road Udaipur-313001,313001,10.30am-9.30pm,18001034042
305,Kanta Kathuria,BIKANER,"Plot No. E-9 & E-10, Kanta Khaturia Colony, Bikaner, Raj.",334001,7am-9pm,18001034007
306,Pawanpuri,BIKANER,"Plot No. 3 & 4, Block - B, Karni Nagar, Nagnechiji, Bikaner",334001,10am-9pam,18001029043
307,Rani Bazar,BIKANER,"Rawat Villa Near P.N.B., Rani Bazar Chauraha, Bikaner, Rajasthan",334004,10am-9pam,18001031723
308,Lake City Udaipur,UDAIPUR,"Lower Ground Floor Lake City Mall, Plot No. 1, Ashok Nagar Main Raod  , Udaipur-313001",313001,7am-9pm,18001027927
309,Chitlapakkam,CHENNAI,"Reliance Fresh Ltd ,124,Chitlapakkam Main Road, Ganesh Nagar, Rajakilpakkam, Chitlapakkam, Chennai",600073,10.30am-9.30pm,18001027694
310,Velachery Main rd,CHENNAI,"Reliance Fresh Ltd, No.52/1 Velachery Main Road, Dhandeeshwaram,Velachery Chennai-600042.",600042,9am-9pm,18001031000
311,Ashok Nagar,CHENNAI,"Reliance Fresh Ltd ,Old No.22, New No.15, 11Th Avenue, Ashok Nagar, Chennai",600083,8am-9pm,18001033053
312,Madipakkam,CHENNAI,"Reliance Fresh Ltd , #41/9, Ananthis Rajendra Tower, Medavakkam Main Road, Ganesh Nager, Madipakkam, Chennai",600091,7am-9pm,18001033378
313,Adyar,CHENNAI,"Reliance Fresh Ltd ,No 456, IIIrd  Avenue, Indra Nagar, Adyar Chennai",600020,9am-10pm,18001028265
314,Nanganalur,CHENNAI,"Reliance Fresh Ltd ,No,9 TMA Mahal, 48Th Street, Nanganallur, Chennai , (Near  Karur Visya Bank)",600061,10am-9pam,18001027315
315,Puluthuvakkam,CHENNAI,"Reliance Fresh Ltd ,No.3 Alandur-Madipakkam Main Rood , Puluthivakkam, Chennai",600091,10am-9pam,18001028915
316,Saidapet,CHENNAI,"Reliance Fresh Ltd ,No. 23, Tank Square St., Saidapet West, Chennai",600015,10am-9pam,18001027230
317,Chandran Nagar,CHENNAI,"Reliance Fresh Ltd ,No:9 CLC Works Road Chandran Nagar, Chrompet ,Chennai.Tamil Nadu",600044,10.30am-9.30pm,18001037336
318,Medavakkam,CHENNAI,"Reliance Fresh Ltd ,5/539, Velavhery Main Road, Medavakkam Koot Road, Medavakkam Chennai",600100,10am-9pam,18001034682
319,Ramnagar,CHENNAI,"Reliance Fresh Ltd ,No.920/921 Bazzar Road Ramnagar ,North Madipakam, Chennai",600091,10am-9pam,18001034126
320,Pallavaram,CHENNAI,"Plot No. 4/48 and 4/49, Pillayar Koli street,Pallavaram, Chennai",600043,10am-9pam,18001031460
321,Thoppumpaddy,KOCHI,"Reliance Fresh, Reliance Retail Ltd,  Kandathil Building Complex P.T Jacob Road,  Thoppumpady Kochi- 682 005.",682005,10am-9pam,18001029011
322,Edappally,KOCHI,"Reliance Fresh, Reliance Retail Ltd,  631A/1, Ground Floor, Ambadi Towers, Edappally P O, Kochi- 682 024.",682024,10.30am-9.30pm,18001028626
323,Elamakkara,KOCHI,"Reliance Fresh, Reliance Retail Ltd,  48/996-A, Eacharangat Building, Deshabhimani Road, Elamakkara, Cochin- 682 026",682026,10.30am-9.30pm,18001034444
324,Kalamassery,KOCHI,"Reliance Fresh, Reliance Retail Ltd,  Pathicheril Building, Kalamassery, Cochin- 682 033.",682033,7am-9pm,18001027527
325,"Girinagar,Kadavanthara",KOCHI,"Reliance Fresh, Reliance Retail Ltd,  No.28/706 A, Thayankeril K P Vallon Road,  Girinagar- 682 020",682020,10.30am-9.30pm,18001030456
326,JawaharNagar,KOCHI,"Reliance Fresh, Reliance Retail Ltd,  Bldg. No.31/1149- B C,  Near Star Park Appartments, Kochi- 682 019.",682019,7am-9pm,18001035826
327,"Paravoor,Opp H P petrol Pump",KOCHI,"Reliance Fresh, Reliance Retail Ltd,  Bldg.No. 146-151 Opp. B.P Petrol Pump Paravoor- 683 513.",683513,10am-9pam,18001034387
328,Chullickal,KOCHI,"Reliance Fresh, Reliance Retail Ltd,  Kaliyath Tower, Opp. Hotel Abad Chullikkal Road, Thoppumpady P O Pin 682 003",682002,10.30am-9.30pm,18001034810
329,Palai,PALAI,"Reliance Super, Reliance Retail Ltd, Santhom Commercial Complex, Kottaramattom, Pala Kottayam – 686 575",686575,10am-9pam,18001032231
330,Vazhakkala,KOCHI,"Reliance Super, Reliance RetailLtd, Heavenly Bridges Plaza, Padamugal  Vazhakkala, Cochin – 682 030",682030,9am-9pm,18001028848
331,Muvattupuzha,KOCHI,"Reliance Super, Reliance RetailLtd, Kattackal Yohans Plaza, M. C Road, Muvattupuzha P. O. ,  Ernakulam – 686 661",686661,10am-9pam,18001029106
332,O Mall,KOCHI,"Reliance Super, Reliance Retail Ltd, Obreon Mall, Ground Floor, N H Bye pass, Edapally, Cochin – 682 024.",682024,10am-9pam,18001030033
333,Beta 1 Main mkt G.NOIDA,NOIDA,BP 20 Sector beta 1 Main market Greater Noida (UP),201308,9.30am-8.30pm,18001030859
334,Shakarpur,NEW DELHI,"WA-84 & 84A  SHAKARPUR, NEW Patpargang Road Delhi",110092,10am-9pam,18001027358
335,"Shasti Park,Chander Nagar",DELHI,85/1 Chander Nagar Delhi-110051,110051,10am-9pam,18001031655
336,Madhuban Road,DELHI,"31/32 A, Dayanand block, Madhuban Road, Delhi -92",110092,7am-9pm,18001035884
337,Pandav Nagar,DELHI,"Reliance Fresh, A-108, Pandav Nagar, Delhi-110092.",110092,10am-9pam,18001028025
338,Jittar Nagar,DELHI,"F-22,22a &24 Parwana Road,Jagatpuri",110051,7am-9pm,18001029314
339,Acharya Niketan,DELHI,"D-1/3,Acharya Niketan,Mayur Vihar Phase-1,Delhi-91",110091,9am-10pm,18001036018
340,Kichripur,DELHI,"Reliance Fresh, R1,R2, East Vinod Nagar, Main Road Khichripur, Delhi-110091",110091,7am-9pm,18001030886
341,Hassanpur,DELHI,"PLOT NO-53,GOUND FLOOR, HASSANPUR VILLAGE NEW DELHI",110092,10.30am-9.30pm,18001027785
342,Ansal Plaza,DELHI,"AF:56-61 ansal plaza Reliancesuper, attrioum floor Greater Noida, U.P",201306,9am-10pm,18001034022
343,FrazerTown,BANGALORE,"Municipal No. 25, Coles Road, Pulakeshi Nagar, Bmp Ward No. 91, Frazer Town, Bangalore-560 005",560005,10.30am-9.30pm,18001034394
344,HennurMainRoad,BANGALORE,"Site No. 475-438/184-4 ( Old No. 437/475/438-184/3), Hennur Cross, Hennur Main Road, Kalyan Nagar Post, Bangalore-560 043.",560043,10.30am-9.30pm,18001027645
345,Uttarahalli,BANGALORE,#48 Uttarahalli Village  Subramanyapura Main Road Next To K.R. Hospital Bangalore-560 069,560069,10am-9pam,18001035622
346,KonenkunteCross,BANGALORE,Annapurneshwari Complex  Anjanapura Main Road  Opp. Soudhamani Kalayana Mantapa Konankunte Bangalore,560062,7am-9pm,18001034354
347,OmbrLayout,BANGALORE,"Bmbmp No:23 & 24(House No: 330& 337), 4Th Cross, Chikbanaswadi Main Road (Bda Road),Ombr Layout, Banglore-560043",560043,10am-9pam,18001035970
348,Srinivasa Nagar,BANGALORE,"Municipal No. 11 & 12, Pid No. 54-365-11 & 12, Srinivas Nagar, Banashankari, 2Nd Phase, 3Rd Stage, Bangalore-560 050.",560050,10am-9pam,18001033112
349,Cosmo club,BANGALORE,"Cosmopolitan Club,22Nd Cross 3Rd Block,Jayanagar,Banglore-560043",560043,10.30am-9.30pm,18001034228
350,South End Road,BANGALORE,"Municipal No.36, South End Road, Basavanagudi, Bangalore - 560004",560004,10am-9pam,18001031665
351,Banaswadi,BANGALORE,"Municipal No. 59, Pid No. 86-61-59 & No. 60, Pid No. 86-61-60, Banaswadi Main Road, Maruthiseva Nagar, Bangalore-560 043.",560043,8am-9pm,18001030993
352,Saraki,BANGALORE,Municipal Corporation No. 48/49 Old Khatha No. 389/48-49  Bmp Pid No. 57-240-48/49 Sarakki Main Road  1St Phase Jp Nagar Bangalore-560 078.,560078,10am-9pam,18001028537
353,Begur,BANGALORE,Bommanahalli Cmc Khata No.3/3  Hongasandra Village Begur-Hobli  Bangalore -68,560068,9.30am-8.30pm,18001029708
354,AGS Layout,BANGALORE,"Site No 7 & 8,Itmadu,Arehalli Main Road, Ags Layout,Bangalore 560 062",560062,9am-10pm,18001033994
355,Parappan Agrahar,BANGALORE,"3099-Jail Road,VP Khata No 62/3,Parappanagrhara,Begur Hobli,Bangalore-560100",560100,10am-9pam,18001027380
356,SarlaGrand,BANGALORE,"Opposite to HSBC,CMC khata no 1402,old no 194,195,196,Bannerghatta main Road,Beleckahalli Village,Bangalore-560076",560076,10am-9pam,18001028468
357,BTMLayout,BANGALORE,100Ft Ring Road  2Nd Stage Btm Layout Bangalore-560076,560076,10.30am-9.30pm,18001034903
358,Vinyas Manion,BANGALORE,"Reliance Retail Limited, 496,2nd block, 2nd Phase,6th Stage, BTM Layout,Bangalore- 560076",560076,9am-9pm,18001034305
359,"Vinayaka Temple, Lingarajpuram",BANGALORE,"BBMP PID No. 89-281-22, Oil Mill Main road,Kacharakanahalli, Bangalore",560084,9am-9pm,18001030746
360,Hesarghatta,BANGALORE,"Site No. 1 & 15, Dasarahalli Cmc Khatha No. 423, Hesaraghatta Main Road, Yeshwanthpura Hobli, Bangalore-560 057.",560057,10.30am-9.30pm,18001037449
361,Mathikere,BANGALORE,"Municipal No. 39 & 40, Hmt Main Road, Behind Ramaiah College Bus Stop, Gokula 1St Stage, 2Nd Phase, Mathikere, Bangalore-560 054.",560054,10am-9pam,18001033760
362,Kanakanagar,BANGALORE,Bmp No.146 Property Id No. 96-174-146 1St Man Rd. Kanaknagar Manarayanapallya  Corp Ward No. 96 Bangalore- 560032,560032,7am-9pm,18001035165
363,VidyaranyaPura,BANGALORE,"Cmc No. 1130/600, Hmt Employees Co-Operative Housing Building Society Ltd. Vidyaranyapura Mn. Rd., Bangalore-560 097.",560097,9am-9pm,18001037157
364,SahakarNagar-02,BANGALORE,"Plot No-60, Byatarayanpura Cmc, Khata 60/60 Saharkarnagar ,Bangalore-560092",560092,10am-9pam,18001036708
365,AyyappaTempleRoad,BANGALORE,"Reliance Fresh, Near Ayyapa Temple, Sm Road, Jalahalli, Bangalore-560057",560057,8am-9pm,18001031138
366,Amurthalli,BANGALORE,"Site No. 23 To 30, Survey No. 136/1,Yelahanka, Bangalore - 560064",560064,9am-10pm,18001028275
367,New Yelanka Town,BANGALORE,"No. 6, Hig, Yelahanka Cmc Khatha No. 898, 1St ‘A’ Main, Sector-A,Yelahanka New Town,Bangalore – 560 064",560064,10am-9pam,18001035986
368,Sanjay Nagar,BANGALORE,"No.4,3Rd Main Gmr Layout,Gedalahalli,Opp Rmv Hospital,Sanjaynagar Mn Rd,Bangalore-560094",560094,10am-9pam,18001036229
369,Bhuveneswahri Nagar,BANGALORE,House List No.1.Katha No. 574/745A/1 & Katha No. 574  9Th Cross Bhuvaneshwari Nagar  Bangalorekarnataka.,560024,9.30am-8.30pm,18001036271
370,Vijaynagar TTMC,BANGALORE,"RFL MART ,Near Maruti Mandhira, VIJAY NAGAR TTMC , BANALORE, 560040",560040,9am-9pm,18001028204
371,RF VIDYARANPURA,BANGALORE,"Mars Enclave, Doddadommasandra Main , Vidhyaranyapura, Bangalore 560097",560097,10am-9pam,18001029830
372,New BEL Road,BANGALORE,Muncipal No.1 Chikkmaranahalli New Bel Road  Bmp Ward -100 Bangalore-560013,560013,10am-9pam,18001028836
373,Mallasandra,BANGALORE,"Reliance Retail Limited ,servey No 37/7 pipline Road Road oppt to Guru  shenimahatma Temple Mallasandra Dasarahalli,Banglore",560057,7am-9pm,18001036246
374,Thanisandra,BANGALORE,"Reliance Retail Limited, Near Shiva temple, Kattigenahalli,Bagalur Main Road Near Brindavan college, Opp.YSR farms ,Bangalore -560063.",560063,10am-9pam,18001030705
375,Mathru Krupa,BANGALORE,"Reliance Retail Mathru Krupa – Sanjaynagar, D. Rajagopal Road, Opposite Millennium School, Nagashettyhalli, Sanjaynagar, Bangalore.",560094,10am-9pam,18001036810
376,Seethammadhara,VISAKHAPATNAM,"Reliance Fresh limited, 5-13-5, Venu Surya Vihar, Ward no.26, Seethammadhara, Visakhapatnam - 530013",530013,10am-9pam,18001036140
377,Marippalem,VISAKHAPATNAM,"RELIANCE FRESH LIMITED 38-40-33,104 AREA MARRIPALEM, VISAKHAPATNAM",530018,7am-9pm,18001035499
378,MVP Colony,VISAKHAPATNAM,"RELIANCE FRESH LIMITED D.NO-2-30-7, SECTOR-6,M.V.P.COLONY VISAKHAPATNAM, PIN-530017",530017,10am-9pam,18001036420
379,Chinna Waltair,VISAKHAPATNAM,"Reliance fresh ltd,D NO.7-1-63, Rk's sivarama Das Estates Chinnawaltair Jn Visakhapatnam-530017",530017,10.30am-9.30pm,18001029307
380,Pedda Waltair,VISAKHAPATNAM,"reliance fresh ltd raghu enclave d.no - 8-1-84/a,pedawaltair, visakhapatnam -17",530017,10am-9pam,18001033327
381,Shantipuram,VISAKHAPATNAM,"Reliance Fresh, D.No.49-52-1/16, Santhipuram, Adusha Towers, Visakhapatnam-16",530016,10am-9pam,18001033551
382,Gajuvaka,VISAKHAPATNAM,"Reliance Fresh, D.No.12-60-40/1, B.C.Road, New Gajuwaka, Visakhapatnam, Andhrapradesh.",530026,10.30am-9.30pm,18001032729
383,KAKINADA,KAKINADA,"D Nos. 13-5-2, 13-5-1/6,13-5-1/7 & 13-5-4/2,Ramasomayajulu Street, Suryaraopet, Kakinada, East Godavari",533001,7am-9pm,18001028736
384,Civil Lines,JABALPUR,Caravas Aseem Complex Shop No 15 South Civil Lines Jabalpur,482001,10.30am-9.30pm,18001032360
385,Gorakhpur,JABALPUR,Reliance Fresh Avtar Complex Gorakhpur Jabalpur,482001,10.30am-9.30pm,18001028682
386,Madan Mahal,JABALPUR,"Reliance Fresh Limited H. No. 697 Plot No. 90/1,90/2,Khasra No. 7475, Narsingh Ward,Amanpur Road,  Madan Mahal, Jabalpur (M.P.)",482002,7am-9pm,18001030112
387,Damoh Naka,JABALPUR,"Reliance Fresh Ltd. Commarcial Buliding, Damohnaka, 1298- Cherital, Jabalpur (M.P)",482002,10.30am-9.30pm,18001034504
388,Nandanwan,NAGPUR,Reliance fresh jagnade chock nandnwan nagpur,440009,10am-9pam,18001034017
389,Shewalkar Garden,NAGPUR,"Reliance Fresh Ltd. Shewalkar Garden, KH-38, Gopal Nagar, Opp. VRCE, South Ambazari Road, Nagpur. - 440022.",440022,10am-9pam,18001027204
390,Manish nagar,NAGPUR,"Reliance Fresh Limited, Manish Nagar,Jayanti Mansion III Plot No - 2 Kh.No- 81/1 Nagpur",440015,7am-9pm,18001032237
391,NSR Road,COIMBATORE,"Reliance Fresh Ltd ,No12/18/1-A&1B, NSR Road,Saibabacolony, Coimbatore.",641011,10am-9pam,18001028742
392,Ramanthapurman,COIMBATORE,"Reliance Fresh Ltd, No:432 Sriraam Plazaa Najundapuram Road, Ramanathapuram Coimbatore",641045,10am-9pam,18001035830
393,Peelamedu,COIMBATORE,"Reliance Fresh Ltd ,Door No:48, Shankar Layout, Lakshmipuram 5Th Street, Peelamedu, Coimbatore Tamil Nadu",641004,10am-9pam,18001036623
394,Saravanampatti,COIMBATORE,"Reliance Fresh Ltd , 237 Sathy Main Road, Saravanampatti, Coimbatore 641035 Tamil Nadu",641035,10am-9pam,18001036404
395,Agraharam -2,SALEM,"Reliance fresh,66/67 Narasu's Arcade 2nd Agaraharam, salem city.",636001,9am-10pm,18001029637
396,Hasthampatti Salem,SALEM,"Reliance Fresh Ltd ,42/5,Avg Mahal,Manakadu Itteri Road,Hasthampatti,Salem.",636007,10.30am-9.30pm,18001035402
397,PN Palayam,COIMBATORE,"Reliance Fresh Ltd, Survey No-422/1-A,Mettupalayam Road P.N Palayam, Coimbatore-641 020.",641020,10am-9pam,18001034028
398,Saradha Theatre/Ammapet,SALEM,"Reliance Fresh Ltd ,66/67 Narasu'S Arcade 2Nd Agaraharam, Attoram street, Salem",636003,10am-9pam,18001037444
399,Fun Republic Mall,COIMBATORE,"Reliance Mart Limited, No 474, fun Republic Mall,Lower Ground floor,Avinashi Road,Sowripalayam Village,Coimbatore- 641004",641004,10.30am-9.30pm,18001037137
400,Khatipura,JAIPUR,"P.No. 31, Marudhar Vihar, Khatipura Circle, Jaipur - 302012",302012,7am-9pm,18001030805
401,Shastri Nagar,JAIPUR,"Plot No. A49A, ""Shree Shyam Complex"", Kanwatia Circle, Shastri Nagar, Jaipur - 302016",302016,10am-9pam,18001032355
402,Vidhyadhar Nagar,JAIPUR,"Galaxy Star, A-2, Central Spine, Vidhadhar Nagar, Jaipur-302004",302004,9am-9pm,18001028726
403,Vaishali Nagar,JAIPUR,"E-18, Gautam Marg, next to SukhSuvidha, Near Amrapali Circle, Vaishali Nagar, Jaipur-302021",302021,10am-9pam,18001036457
404,New Sanagner Road,JAIPUR,"Plot no#1, D P Colony, Opp  Rampath, New Sanganer Road, Jaipur-302011",302011,10am-9pam,18001031042
405,Muralipura,JAIPUR,Plot No. 29 & 15  residential scheme no. 5  Pravasi Nagar MurlipuraJaipur-302023,302023,10am-9pam,18001032687
406,Gopalpura Bye Pass,JAIPUR,412/413 B Surya Nagar Gopal Pura Byepass  Jaipur-302019,302019,10.30am-9.30pm,18001034232
407,Jhotwara,JAIPUR,Plot No 101/102 RamnathpuriKalwar Road Jhotwara302012,302012,7am-9pm,18001030104
408,Khirni Phatak,JAIPUR,"Plot No. 271 A & 282 A  Tara Nagar Khirani Phatak Road  Jhotwara, Jaipur-302012",302012,7am-9pm,18001028395
409,Brijlal Pura,JAIPUR,"Plot No 77, Scheme No 8, Brijlalpura, Kings Road,Jaipur",302005,10.30am-9.30pm,18001031487
410,Elements Mall,JAIPUR,"GF, Elements Mall,",302019,10.30am-9.30pm,18001036545
411,Annanangar East,MADURAI,"Reliance Fresh Ltd ,No.1A Anna Nagar East, @nd Main Road Madurai-20",625020,9am-10pm,18001035108
412,KK nagar,MADURAI,"Reliance Fresh Ltd ,466/467 80Ft Main Road, Kk Nagar, Madurai-20",625020,7am-9pm,18001031484
413,SBOA Colony,MADURAI,"Sriram Mahal, Melakal Main Road (opp Senner), DOAK Nagar, Madurai - 16",625016,10am-9pam,18001032803
414,Padma Theatre,MADURAI,"Reliance Fresh Ltd, New No:60 Arupukottai Main Road, Opp:Karnataka Bank ,Madurai",641602,10am-9pam,18001031675
415,Sri sathya sai nagar,MADURAI,"Reliance Fresh Ltd ,#9, Aprajitha Complex, Sathya Sai Nagar Main Road, Opp-Anandhanilayam, Madurai.",625003,10am-9pam,18001031225
416,HB Road,TRICHY,"Reliance Fresh Ltd , 65/10,Heber Road, Beemanagar,Cantonment Trichy-1",620001,10.30am-9.30pm,18001031149
417,KK nagar (trichy),TRICHY,"Reliance Fresh Ltd ,48%48/1,-11,Saranya Complex, Mahalakshmi Nagar, EVR Salai, KK Nagar, Trichy.",620021,7am-9pm,18001031069
418,Srinivasa Nagar,TRICHY,"Reliance Fresh Ltd ,No9,Vayalure Main Road, Srinivasanagar, Trichy-620017",620017,10am-9pam,18001037371
419,ThiruNagar,MADURAI,"Reliance Fresh Ltd ,45 A, Park Street, Rajaji Nagar ,Thirunagar, Madurai",625006,10am-9pam,18001035026
420,KamrajSalai,MADURAI,"Reliance Fresh Ltd ,213-C, Anna Bungalow,Next To Icici Bank,Kamrajar Salai,Madurai",625009,7am-9pm,18001029998
421,Mangalam Towers,TIRUCHIRAPPALLI,"Reliance Mart,Mangalam Towers,Reynolds Road, Cantonment, Trichy",620001,7am-9pm,18001030558
422,BibiKulam,MADURAI,"Reliance Mart, 79,Pt Rajan Road,Opp Income Tax Office, Bibikulam, Madurai",625002,9.30am-8.30pm,18001034190
423,Layola College - Old Alwal,SECUNDERABAD,"Rf alwal-Nr.loyolacoll.hyd munciapal no 4-166/95 4-165/30(new),2-53/1,2-53/13 (old)old alwal, Andhra pradesh",500010,7am-9pm,18001028309
424,West Marredpally,SECUNDERABAD,"Reliance Fresh Limited 3-6-202&205,Boosareddyguda, Weat Maredpally,Secunderabad, Andra Pradesh.",500026,9am-9pm,18001037388
425,Alwal,HYDERABAD,"Royal Residency G-1G-2 G-3 hno:1-12-9/3/6 &1-12-9/9 survey no:191 jai jawahar co-operative house building society ,ALWAL municipal.RR district.",500010,9am-10pm,18001034518
426,Neredmet,HYDERABAD,"Reliance Hypermart Limited, Plot No.355,357,353,Sree Kalyan Constractions,Defence Colony, Neredmet,Hyd,AP",590094,10am-9pam,18001034862
427,Bowenpally,SECUNDERABAD,"Reliance Fresh Limited plot no:26 survey no:143 145&146 Sri malani coopertaive, Park View enclave,Thokatta Village Bowenpally-Secunderabad.",500009,9.30am-8.30pm,18001028830
428,Malkajgiri,HYDERABAD,"House No:1-96;Ground Floor,Sai Nagar Near Malkajgiri Railway Station,Secunderabad.",500047,7am-9pm,18001031060
429,Kushaiguda,HYDERABAD,"H.No: 1-10-28, Plot No:4&5, Nagarjuna Calony, Kushaiguda, Hyderabad.",500062,7am-9pm,18001037256
430,Hanumakonda,WARANGAL,"Reliance fresh ltd H.No:2-10-869/1,2-10-869, Opp:District forest office, Subedari,hanamkonda, warangal.",506370,10.30am-9.30pm,18001030968
431,Nayeem Nagar,WARANGAL,"RELIANCE FRESH LIMITED, M. NO 2-2-212. 212/a 1 NAYEEM NAGAR, OBB:SBI BANK, HANUMAKONDA, WARANGAL.",506001,10am-9pam,18001035585
432,pochamma,WARANGAL,"11-25-32,block -11, vasavi colony road,warangal",506002,10am-9pam,18001032325
433,NACHARAM HYDERABAD,HYDERABAD,"Gram Panchayat H.NO:-7-17/8,SITUATED AT BLOCK1,PLOT NOS.1,2,3,4, PART&5PART,Sy.NOS.94,99,99,Nacharam Village,Uppal Mandal, RR Distt.  Hyderabad, Andhra Pradesh - 500076",500076,10am-9pam,18001030343
434,Alankar Chowrastha,WARANGAL,"Reliance Hyper mart Ltd. Survey no. 778//A, 778/D, Old Alankar Theater, Muncipal No. 7-7-348 & 349, Alankar chowrastha, Hanamkonda, Warangal 506001",506001,9am-10pm,18001030739
435,Damaigudda (Opp More),HYDERABAD,"Plot No:-12 & 14, Survey No: 411, Saket Road, Dammaiguda, Hyderabad.",500083,10.30am-9.30pm,18001028262
436,Beach Road,CALICUT,"Reliance Fresh, Reliance Retail Ltd,  Taj Building Opp.Tagore Hall, R.C Road Calicut-673 032.",673032,9.30am-8.30pm,18001034137
437,Meenchanda,CALICUT,"Reliance Fresh, Reliance Retail Ltd,  Happy Towers, NH Road Vattakinar, Meenchanda, Calicut- 673 018",673018,10am-9pam,18001036814
438,Ramanattukara,CALICUT,"Reliance Fresh, Reliance Retail Ltd,  Opp. Shanthi Hospital Palakkad Road, Ramanattukara Calicut- 673 633.",673633,10am-9pam,18001037143
439,Nadakkavu,CALICUT,"Reliance Fresh, Reliance Retail Ltd,  C M Mathew Brothers Arcade, Chakorathukulam Nadakkavu, Calicut- 673011",673005,10am-9pam,18001037118
440,Pottammel,CALICUT,"Reliance Fresh, Reliance Retail Ltd,  Clock Tower, Medical College Road,  Pottemmal, Calicut- 673 016.",673017,10am-9pam,18001035091
441,Kunamkulam,TRICHUR,"Reliance Fresh, Reliance Retail Ltd,  Kunnamkulam Trade Centre, Town Hall Road, Kunnamkulam, Trichur- 680 503",680503,7am-9pm,18001031432
